,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1314344573188157444,1314344573188157440,2020-10-09 01:19:00 ora legale Europa occidentale,2020-10-09,01:19:00,200,151967576,attorneycrump,Ben Crump,,"Good to see CO law enforcement agencies leveling up their police training! But instead of “11 of 24 programs consider adding lessons about implicit bias and social justice,” I hope it’ll soon say “ALL 24 programs COMMIT to adding lessons about implicit bias and social justice.”  https://t.co/vLSCB1qknI",en,[],[],[],7,50,299,[],[],https://twitter.com/AttorneyCrump/status/1314344573188157444,False,,1,https://pbs.twimg.com/amplify_video_thumb/1314322247876837377/img/CZQ8BGbIOIqdnQtA.jpg,,,,,,,[],,,,
1,1314281546531115014,1314281546531115008,2020-10-08 21:08:33 ora legale Europa occidentale,2020-10-08,21:08:33,200,151967576,attorneycrump,Ben Crump,,WOW! @ATLHawks new uniforms will honor MLK's legacy and continue to bring awareness to racism that's plagued America for far too long. Can’t wait to see these next season! 🔥  https://t.co/NhvjCi5cbX,en,"[{'screen_name': 'atlhawks', 'name': 'atlanta hawks', 'id': '17292143'}]",[],[],8,95,460,[],[],https://twitter.com/AttorneyCrump/status/1314281546531115014,False,,1,https://pbs.twimg.com/amplify_video_thumb/1314279268956999681/img/d5F8DUmecPGBg6pc.jpg,,,,,,,[],,,,
2,1314264812591943683,1314264812591943680,2020-10-08 20:02:03 ora legale Europa occidentale,2020-10-08,20:02:03,200,151967576,attorneycrump,Ben Crump,,"Kenny Walker cried out in agony. He didn’t know why cops raided his home and killed his girlfriend Bre. Then they intimidated him, screamed at him AND detained him with no explanation of what was happening! This new video is tough to watch but says so much about that raid.  https://t.co/CASqC3k3jj",en,[],[],[],109,742,1426,[],[],https://twitter.com/AttorneyCrump/status/1314264812591943683,False,,1,https://pbs.twimg.com/amplify_video_thumb/1314240580109709316/img/gfIG0uchsCYowJzR.jpg,,,,,,,[],,,,
3,1314244023033397249,1314243934185455616,2020-10-08 18:39:27 ora legale Europa occidentale,2020-10-08,18:39:27,200,151967576,attorneycrump,Ben Crump,,"This new #BreonnaTaylor bodycam footage also leaves so many questions, like what happened BEFORE and DURING the raid.",en,[],[],[],29,122,646,['breonnataylor'],[],https://twitter.com/AttorneyCrump/status/1314244023033397249,False,,0,,,,,,,,[],,,,
4,1314243934185455618,1314243934185455616,2020-10-08 18:39:06 ora legale Europa occidentale,2020-10-08,18:39:06,200,151967576,attorneycrump,Ben Crump,,JUST RELEASED: New bodycam footage shows SWAT team inside Breonna Taylor's apartment AFTER the fatal shooting. It clearly shows they cared more about searching the apartment than trying to save Bre's life!  https://t.co/1BE8eqcL0A,en,[],[],[],294,1482,2840,[],[],https://twitter.com/AttorneyCrump/status/1314243934185455618,False,,1,https://pbs.twimg.com/amplify_video_thumb/1314240582802452481/img/7hwepLtdxciHJBjK.jpg,,,,,,,[],,,,
5,1314220002896039938,1314220002896039936,2020-10-08 17:04:00 ora legale Europa occidentale,2020-10-08,17:04:00,200,151967576,attorneycrump,Ben Crump,,So disappointing. This move away from diversity and representation clearly shows what Donald Trump values. Another reason why we all must VOTE!!  https://t.co/uBsON41bdc  https://t.co/3M4XEiiIJy,en,[],['https://www.newscentermaine.com/article/news/nation-world/trumps-top-federal-prosecutors-are-overwhelmingly-white-men/507-52f0aa33-043e-4ecb-b4dc-a1439ba055c9'],['https://pbs.twimg.com/media/EjvfrcMXcAQzK2O.jpg'],47,333,937,[],[],https://twitter.com/AttorneyCrump/status/1314220002896039938,False,,1,https://pbs.twimg.com/media/EjvfrcMXcAQzK2O.jpg,,,,,,,[],,,,
6,1314188041779474438,1314188041779474432,2020-10-08 14:57:00 ora legale Europa occidentale,2020-10-08,14:57:00,200,151967576,attorneycrump,Ben Crump,,Talayah is a courageous 10th grader who knows we must ALL speak up about racial inequalities. The fact that Black issues aren't acknowledged in schools is inequality itself! Our youth will not be silenced or suppressed from learning and speaking about the FACTS of history. ✊🏾  https://t.co/gvTW9PRLIn,en,[],[],[],46,330,1244,[],[],https://twitter.com/AttorneyCrump/status/1314188041779474438,False,,1,https://pbs.twimg.com/amplify_video_thumb/1313956539053600770/img/vnGW1mHE3GLuOMvC.jpg,,,,,,,[],,,,
7,1314048371489898496,1314048371489898496,2020-10-08 05:42:00 ora legale Europa occidentale,2020-10-08,05:42:00,200,151967576,attorneycrump,Ben Crump,,"Joseph Lee Pettaway was watching over his elderly mom &amp; her home. But @MPDMontgomery cops thought he was an intruder &amp; ordered a K9 attack for 2 min, mauling him to DEATH!  We demand MPD release bodycam footage NOW. These cops must be held accountable!!  https://t.co/nYLdhXWU8o",en,"[{'screen_name': 'mpdmontgomery', 'name': 'montgomery police department', 'id': '966067562659368960'}]",['https://www.revolt.tv/news/2020/10/3/21500235/joseph-pettaway-family-demands-police-dog-mauling-footage'],[],52,510,1050,[],[],https://twitter.com/AttorneyCrump/status/1314048371489898496,False,,0,,,,,,,,[],,,,
8,1314027623878733825,1314027623878733824,2020-10-08 04:19:33 ora legale Europa occidentale,2020-10-08,04:19:33,200,151967576,attorneycrump,Ben Crump,,"Thank you @KamalaHarris for standing up for Breonna Taylor, George Floyd, and everyone else who has been victimized by police brutality. We are fighting together for equal justice under law. This is the time for leadership. We always must fight. ✊🏾",en,"[{'screen_name': 'kamalaharris', 'name': 'kamala harris', 'id': '30354991'}]",[],[],71,1450,10179,[],[],https://twitter.com/AttorneyCrump/status/1314027623878733825,False,,0,,,,,,,,[],,,,
9,1314004079648018432,1314004079648018432,2020-10-08 02:46:00 ora legale Europa occidentale,2020-10-08,02:46:00,200,151967576,attorneycrump,Ben Crump,,Kamala's Army is READY! 🙌🏾  #VOTE  https://t.co/HvLfzm3XhT,en,[],[],['https://pbs.twimg.com/media/EjwY7X2XgAEtjXI.jpg'],47,377,3098,['vote'],[],https://twitter.com/AttorneyCrump/status/1314004079648018432,False,,1,https://pbs.twimg.com/media/EjwY7X2XgAEtjXI.jpg,,,,,,,[],,,,
0,1315427207142023168,1315427207142023168,2020-10-12 01:01:00 ora legale Europa occidentale,2020-10-12,01:01:00,200,151967576,attorneycrump,Ben Crump,,George Floyd would have celebrated his 47th birthday this upcoming Wednesday. We'll continue to be a force for justice &amp; against police brutality. Let's honor his life &amp; hold police accountable! Support The George Floyd Justice in Policing Act:  https://t.co/4z2jPy3HqB  https://t.co/GX9ihVG0HL,en,[],['https://action.bencrump.com/georgefloyd?utm_source=twitter.com&utm_medium=referral&utm_campaign=social_organic&utm_content=101120'],['https://pbs.twimg.com/media/Ej7I6EZWoAITnai.png'],38,533,2308,[],[],https://twitter.com/AttorneyCrump/status/1315427207142023168,False,,1,https://pbs.twimg.com/media/Ej7I6EZWoAITnai.png,,,,,,,[],,,,
1,1315395246310789123,1315395246310789120,2020-10-11 22:54:00 ora legale Europa occidentale,2020-10-11,22:54:00,200,151967576,attorneycrump,Ben Crump,,"We must honor our legends! Check out this mural of late John Lewis in Pittsburgh. Created for the ‘Moving the Lives of Kids’ mural project, it serves as a reminder of the optimism art can spread in a community  https://t.co/WoQlLLipus",en,[],[],[],4,83,375,[],[],https://twitter.com/AttorneyCrump/status/1315395246310789123,False,,1,https://pbs.twimg.com/amplify_video_thumb/1314678683815346182/img/9OEBXRJDeCGdYw8G.jpg,,,,,,,[],,,,
2,1315385831910146049,1315385831910146048,2020-10-11 22:16:35 ora legale Europa occidentale,2020-10-11,22:16:35,200,151967576,attorneycrump,Ben Crump,,"Nevan Baker was found HANGING from a tree in Orlando. @OrlandoPolice quickly ruled his death a suicide but now we learn his hands were tied, teeth missing and face bruised. We demand transparency and a comprehensive investigation so we know exactly what happened! #JusticeForNevan  https://t.co/B1XYQ1T3m3",en,"[{'screen_name': 'orlandopolice', 'name': 'orlando police', 'id': '219041453'}]",[],['https://pbs.twimg.com/media/EkEwcThX0AAEb5F.jpg'],1008,12843,22258,['justicefornevan'],[],https://twitter.com/AttorneyCrump/status/1315385831910146049,False,,1,https://pbs.twimg.com/media/EkEwcThX0AAEb5F.jpg,,,,,,,[],,,,
3,1315311444125192192,1315311444125192192,2020-10-11 17:21:00 ora legale Europa occidentale,2020-10-11,17:21:00,200,151967576,attorneycrump,Ben Crump,,"BLACK WOMEN CAN DO ANYTHING! Congrats to authors @nkjemisin @JackieWoodson, and @tressiemcphd for being ‘genius grant’ winners of @macfound. What a great example of #BlackExcellence!  https://t.co/xsTAWMdJFr",en,"[{'screen_name': 'nkjemisin', 'name': 'n. k. jemisin', 'id': '17974481'}, {'screen_name': 'jackiewoodson', 'name': 'jacqueline woodson', 'id': '174690228'}, {'screen_name': 'tressiemcphd', 'name': 'tressie mcmillan cottom', 'id': '148593548'}, {'screen_name': 'macfound', 'name': 'macarthur foundation', 'id': '14275261'}]",['https://www.cnn.com/2020/10/06/us/macarthur-genius-grant-winners/index.html'],[],20,132,760,['blackexcellence'],[],https://twitter.com/AttorneyCrump/status/1315311444125192192,False,,0,,,,,,,,[],,,,
4,1315295338178187265,1315295338178187264,2020-10-11 16:17:00 ora legale Europa occidentale,2020-10-11,16:17:00,200,151967576,attorneycrump,Ben Crump,,Netflix is adding an animated series following a young Black female scientist with help from @BarackObama's Higher Ground Productions! So excited that Black children will have representation to show them they can do anything they put their minds to! 🙌🏾  https://t.co/EfgWcgjCP0,en,"[{'screen_name': 'barackobama', 'name': 'barack obama', 'id': '813286'}]",['https://www.blackenterprise.com/the-obamas-doc-mcstuffins-creator-chris-nee-team-up-on-animated-preschool-series-for-netflix/?utm_campaign=SocialFlow'],[],42,631,3447,[],[],https://twitter.com/AttorneyCrump/status/1315295338178187265,False,,0,,,,,,,,[],,,,
5,1315103322844561418,1315103322844561408,2020-10-11 03:34:00 ora legale Europa occidentale,2020-10-11,03:34:00,200,151967576,attorneycrump,Ben Crump,,We witnessed FIRST HAND during the VP debate how hard it is for society to let Black women get a word in. I'm proud of @KamalaHarris for standing her ground and raising her voice for Black women everywhere!  https://t.co/t3A2dIdjnc,en,"[{'screen_name': 'kamalaharris', 'name': 'kamala harris', 'id': '30354991'}]",['https://www.washingtonpost.com/opinions/2020/10/08/america-hates-let-black-women-speak/'],[],131,678,5023,[],[],https://twitter.com/AttorneyCrump/status/1315103322844561418,False,,0,,,,,,,,[],,,,
0,1315790853147774976,1315790853147774976,2020-10-13 01:06:00 ora legale Europa occidentale,2020-10-13,01:06:00,200,151967576,attorneycrump,Ben Crump,,"Yet more confirmation of systemic racism rearing its ugly head 😡 Housing discrimination is STILL a big problem for many Black Americans who don't get access to the same refinancing options, interest rates, and insurance policies as WHITE homeowners!  https://t.co/YyNOnwywEw",en,[],['https://www.cnn.com/2020/10/10/success/black-homeownership-costs/index.html'],[],15,161,478,[],[],https://twitter.com/AttorneyCrump/status/1315790853147774976,False,,0,,,,,,,,[],,,,
1,1315751846070247424,1315751846070247424,2020-10-12 22:31:00 ora legale Europa occidentale,2020-10-12,22:31:00,200,151967576,attorneycrump,Ben Crump,,Finally! Yard signs we can all support! Rally behind these names as they are ALL on the ballot this year. We must cast our vote for justice because they no longer can! ✊🏾  https://t.co/FQNRDRRfzg,en,[],[],['https://pbs.twimg.com/media/EkJ5A6AWsAIxE-q.jpg'],40,882,4644,[],[],https://twitter.com/AttorneyCrump/status/1315751846070247424,False,,1,https://pbs.twimg.com/media/EkJ5A6AWsAIxE-q.jpg,,,,,,,[],,,,
2,1315724408250605568,1315724408250605568,2020-10-12 20:41:58 ora legale Europa occidentale,2020-10-12,20:41:58,200,151967576,attorneycrump,Ben Crump,,Amazing news! The street in front Trayvon Martin's high school in Miami will be renamed Trayvon Martin Avenue in order to honor his life.👏🏾  We MUST continue our fight for social justice in his name. ✊🏽✊🏾✊🏿  https://t.co/CX8bxDTknT,en,[],['https://www.cnn.com/2020/10/11/us/trayvon-martin-street-named-miami-trnd/index.html'],[],200,2548,15764,[],[],https://twitter.com/AttorneyCrump/status/1315724408250605568,False,,0,,,,,,,,[],,,,
3,1315680375306424320,1315680375306424320,2020-10-12 17:47:00 ora legale Europa occidentale,2020-10-12,17:47:00,200,151967576,attorneycrump,Ben Crump,,Leadership is important and our youth knows it. Check out this 11yo girl paying homage to Senator @KamalaHarris! Dream big and some day YOU could be in her shoes!  https://t.co/iWMaoCp3SO,en,"[{'screen_name': 'kamalaharris', 'name': 'kamala harris', 'id': '30354991'}]",[],[],108,597,4339,[],[],https://twitter.com/AttorneyCrump/status/1315680375306424320,False,,1,https://pbs.twimg.com/amplify_video_thumb/1314704115432337409/img/ou88zl3wEki3JZ-2.jpg,,,,,,,[],,,,
4,1315668457049010181,1315652356730650624,2020-10-12 16:59:38 ora legale Europa occidentale,2020-10-12,16:59:38,200,151967576,attorneycrump,Ben Crump,,Special thanks to @RepRichmond for such a grand introduction. Powerful and touching!,en,"[{'screen_name': 'reprichmond', 'name': 'rep cedric richmond', 'id': '267854863'}]",[],[],2,8,75,[],[],https://twitter.com/AttorneyCrump/status/1315668457049010181,False,,0,,,,,,,,[],,,,
5,1315652356730650624,1315652356730650624,2020-10-12 15:55:40 ora legale Europa occidentale,2020-10-12,15:55:40,200,151967576,attorneycrump,Ben Crump,,"What an honor! I'm sincerely thankful to @CBCFInc #PhoenixAwards for presenting me with its prestigious CBC Chair Award. Together, we can make sure that ALL of our Black brothers, sisters, and children get to live their lives with equality and justice! #CBCFSunday  https://t.co/xSGZa2fADF",en,"[{'screen_name': 'cbcfinc', 'name': 'cbcf inc.', 'id': '54244175'}]",[],[],26,61,425,"['phoenixawards', 'cbcfsunday']",[],https://twitter.com/AttorneyCrump/status/1315652356730650624,False,,1,https://pbs.twimg.com/amplify_video_thumb/1315647133857583105/img/APvSmH94v09qtxbK.jpg,,,,,,,[],,,,
6,1315497922822320128,1315497922822320128,2020-10-12 05:42:00 ora legale Europa occidentale,2020-10-12,05:42:00,200,151967576,attorneycrump,Ben Crump,,"""Systemic problems demand systemic solutions."" Speaking truth to power, @Kaepernick7! ✊🏾We MUST invest in PEOPLE and divest from the institutions that have systematically oppressed us. Looking forward to continuing to read this series over the next month!  https://t.co/oZ34fzvKQy",en,"[{'screen_name': 'kaepernick7', 'name': 'colin kaepernick', 'id': '45055696'}]",['https://level.medium.com/the-demand-for-abolition-979c759ff6f'],[],35,220,898,[],[],https://twitter.com/AttorneyCrump/status/1315497922822320128,False,,0,,,,,,,,[],,,,
7,1315451617676648448,1315451617676648448,2020-10-12 02:38:00 ora legale Europa occidentale,2020-10-12,02:38:00,200,151967576,attorneycrump,Ben Crump,,POWERFUL! Exercise your RIGHT to #VOTE this election for all of those who can't. We need leaders who understand that #BlackLivesMatter! ✊🏾 (📸 sybrinafulton on IG)  https://t.co/EbdA4b4oWC,en,[],[],['https://pbs.twimg.com/media/Ej6_r5yXYAYPDxS.jpg'],38,346,1077,"['vote', 'blacklivesmatter']",[],https://twitter.com/AttorneyCrump/status/1315451617676648448,False,,1,https://pbs.twimg.com/media/Ej6_r5yXYAYPDxS.jpg,,,,,,,[],,,,
0,1316153240984137729,1316153240984137728,2020-10-14 01:06:00 ora legale Europa occidentale,2020-10-14,01:06:00,200,151967576,attorneycrump,Ben Crump,,Join @ToyaChatter and I TONIGHT at 8pm ET as we talk about activism and civil engagement in 2020 and beyond. Register now:  https://t.co/AcnWfpvnYh  https://t.co/XqoFdsA1hG,en,"[{'screen_name': 'toyachatter', 'name': 'toyastroman', 'id': '584178105'}]",['https://www.alumni.temple.edu/s/705/19/interior.aspx?sid=705&gid=1&pgid=12688&cid=24437&ecid=24437&crid=0&calpgid=3661&calcid=14216'],['https://pbs.twimg.com/media/EkPY8FaWsAE0wLf.jpg'],1,10,47,[],[],https://twitter.com/AttorneyCrump/status/1316153240984137729,False,,1,https://pbs.twimg.com/media/EkPY8FaWsAE0wLf.jpg,,,,,,,[],,,,
1,1316120910307393537,1316120910307393536,2020-10-13 22:57:32 ora legale Europa occidentale,2020-10-13,22:57:32,200,151967576,attorneycrump,Ben Crump,,For Trump to have a rally in SANFORD and not put out the call for social justice is a slap in the face to the memory of Trayvon Martin!,en,[],[],[],70,340,1544,[],[],https://twitter.com/AttorneyCrump/status/1316120910307393537,False,https://twitter.com/AprilDRyan/status/1316093711261073410,0,,,,,,,,[],,,,
2,1316083516061474820,1316082494211600384,2020-10-13 20:28:56 ora legale Europa occidentale,2020-10-13,20:28:56,200,151967576,attorneycrump,Ben Crump,,"In 1791, the liberties provided by the Bill of Rights were withheld from the hundreds of thousands of Africans enslaved in the United States. We cannot base today's interpretation of the law on an ""Originalist"" philosophy from 1791! #ACBHearings",en,[],[],[],23,184,641,['acbhearings'],[],https://twitter.com/AttorneyCrump/status/1316083516061474820,False,,0,,,,,,,,[],,,,
3,1316082494211600384,1316082494211600384,2020-10-13 20:24:52 ora legale Europa occidentale,2020-10-13,20:24:52,200,151967576,attorneycrump,Ben Crump,,"Amy Coney Barrett may recognize that ""racism persists in our country,"" but her rulings in voting rights and workplace discrimination cases upheld those racist policies under the pretense of ""Originalism"" ...based on when Black people were property and had no rights! #ACBHearings",en,[],[],[],58,783,2670,['acbhearings'],[],https://twitter.com/AttorneyCrump/status/1316082494211600384,False,,0,,,,,,,,[],,,,
4,1316080406844841986,1316080406844841984,2020-10-13 20:16:35 ora legale Europa occidentale,2020-10-13,20:16:35,200,151967576,attorneycrump,Ben Crump,,"""That is what the stakes are!"" @SenAmyKlobuchar asking Amy Coney Barrett crucial questions about voter suppression. We must make sure ALL of our votes count! #ACBHearings",en,"[{'screen_name': 'senamyklobuchar', 'name': 'senator amy klobuchar', 'id': '22044727'}]",[],[],16,83,505,['acbhearings'],[],https://twitter.com/AttorneyCrump/status/1316080406844841986,False,,0,,,,,,,,[],,,,
5,1316045114410708997,1316045114410708992,2020-10-13 17:56:20 ora legale Europa occidentale,2020-10-13,17:56:20,200,151967576,attorneycrump,Ben Crump,,"This week marks one year since Atatiana Jefferson was fatally shot by a Fort Worth cop. While the officer IS facing a murder charge, our work is NOT done. We need to continue to #SayHerName and demand that police EVERYWHERE do better!  https://t.co/sQalEcE27t",en,[],[],[],15,351,977,['sayhername'],[],https://twitter.com/AttorneyCrump/status/1316045114410708997,False,,1,https://pbs.twimg.com/amplify_video_thumb/1316043936037773312/img/WCW8OUyokAlZIuQH.jpg,,,,,,,[],,,,
